,quoteID,quotation,speaker,qids,date,numOccurrences,urls,phase,speaker_prob,url_countries
30257,2014-07-16-102805,Woodside is looking to undertake seismic studies with an option for future drilling and operatorship in the basin once the Tanzania government and Woodside reach an agreement and get regulatory approvals.,Peter Coleman,Multiple,2014-07-16 19:02:26,1,['http://cnbcafrica.com/news/east-africa/2014/07/16/australian-explorer-acquires-stake-in-tanzania'],E,0.771,['SF']
133133,2015-07-24-126025,"Will Powell, the director of AWF's Conservation Canine Program, just finished training 10 dogs and 14 handlers to monitor two epicenters of the ongoing poaching crisis that's devastated elephant and rhino populations. The program has been running alongside officials from the Kenyan Wildlife Service and Tanzania's Wildlife Division for the past two months, and the detection teams will soon help patrol the ports of Dar and Mombasa.",None,,2015-07-24 11:58:17,2,"['http://feeds.huffingtonpost.com/c/35496/f/677086/s/486766af/sc/3/l/0L0Shuffingtonpost0N0C20A150C0A70C240Cthe0Emorning0Eemail0In0I78639540Bhtml0Dutm0Ihp0Iref0Fpolitics0Gir0FPolitics/story01.htm'
 'http://www.huffingtonpost.com/2015/07/24/the-morning-email_n_7863954.html?ir=Politics']",E,0.7146,['US']
44429,2016-09-14-079173,"Measuring 5.7 on the Richter scale, it was the biggest earthquake to have been recorded in Tanzania. This is partly the reason we lack the capacity to deal with the aftermath of a natural disaster of such a magnitude. We are used to mild tremors in the and around the Great Rift Valley, but this is unprecedented,",Kassim Majaliwa,Q6737420,2016-09-14 05:05:10,1,['http://www.thecitizen.co.tz/News/Sh1-4-billion-raised-for-earthquake-survivors/1840340-3380484-xt9ao9/index.html'],E,0.9392,['TZ']
20851,2016-09-12-035915,"I have learnt with deep sorrow and regret the loss of sixteen precious lives, injury to hundreds of our Tanzanian brothers and sisters, as well massive destruction of property and livelihoods following the devastating earthquake in Bukoba District, in North Western Tanzania,",Uhuru Kenyatta,Q196070,2016-09-12 11:05:05,2,"['http://africanews.com/2016/09/12/kenya-extends-helping-hand-to-tanzania-after-weekend-earthquake/'
 'http://www.standardmedia.co.ke/article/2000215690/kenya-to-airlift-iron-sheets-mattresses-for-tanzania-quake-survivors']",E,0.7532,['NI' 'KE']
48009,2016-09-13-039519,"I have learnt with deep sorrow and regret the loss of 16 precious lives, injury to hundreds of our Tanzanian brothers and sisters, as well massive destruction of property and livelihoods, following the devastating earthquake in Bukoba district, in North Western Tanzania,",Uhuru Kenyatta,Q196070,2016-09-13 03:58:28,1,['http://the-star.co.ke/news/2016/09/13/kenya-to-donate-blankets-iron-sheets-and-mattresses-to-tanzania-after_c1419187'],E,0.8363,['KE']
162913,2016-09-12-035914,"I have learnt with deep sorrow and regret the loss of sixteen precious lives, injury to hundreds of our Tanzanian brothers and sisters, as well as massive destruction of property and livelihoods following the devastating earthquake in Bukoba District, in North Western Tanzania,",Uhuru Kenyatta,Q196070,2016-09-12 10:51:27,2,"['http://www.businessdailyafrica.com/KDF-to-airlift-relief-to-Tanzania-after-quake-disaster/539546-3378284-nfpqkbz/index.html'
 'http://www.africareview.com/news/Kenya-aids-Tanzania-following-earthquake/979180-3378302-y98jt9z/index.html']",E,0.925,['KE']
102213,2016-09-13-039518,"I have learnt with deep sorrow and regret the loss of 16 precious lives, injury to hundreds of our Tanzanian brothers and sisters, as well massive destruction of property and livelihoods following the devastating earthquake,",Uhuru Kenyatta,Q196070,2016-09-13 05:36:18,1,['http://allafrica.com/stories/201609130441.html'],E,0.9367,['NI']
77041,2016-09-12-035916,"I have learnt with deep sorrow and regret the loss of sixteen precious lives, injury to hundreds of our Tanzanian brothers and sisters, as well massive destruction of property and livelihoods following the devastating earthquake in Bukoba District, North Western Tanzania,",Uhuru Kenyatta,Q196070,2016-09-12 11:04:26,1,['http://www.the-star.co.ke/news/2016/09/12/uhuru-calls-president-magufuli-to-send-4000-ironsheets-to-victims-of_c1419133'],E,0.8188,['KE']
71093,2016-09-13-039520,"I have learnt with deep sorrow and regret the loss of sixteen precious lives, injury to hundreds of our Tanzanian brothers and sisters, as well massive destruction of property and livelihoods following the devastating earthquake in Bukoba,",Uhuru Kenyatta,Q196070,2016-09-13 02:44:54,2,"['http://allafrica.com/stories/201609130100.html'
 'http://www.thecitizen.co.tz/News/African-leaders-express-sympathy/1840340-3379038-2126kk/index.html']",E,0.8269,['NI' 'TZ']
119253,2016-07-09-062284,"We sampled helium gas (and nitrogen) just bubbling out of the ground in the Tanzanian East African Rift valley. By combining our understanding of helium geochemistry with seismic images of gas trapping structures, independent experts have calculated a probable resource of 54 Billion Cubic Feet (BCf) in just one part of the rift valley. This is enough to fill over 1.2 million medical MRI scanners. To put this discovery into perspective, global consumption of helium is about 8 BCf per year and the United States Federal Helium Reserve, which is the world's largest supplier, has a current reserve of just 24.2 BCf. Total known reserves in the USA are around 153 BCf. This is a game changer for the future security of society's helium needs and similar finds in the future may not be far away.",Chris Ballentine,Q47035421,2016-07-09 08:59:53,1,['http://labmanager.com/news/2016/06/huge-helium-discovery-a-life-saving-find-'],E,0.7403,['US']
126963,2017-07-06-116386,"These tusks represent the lives of hundreds of elephants. In the Selous Game Reserve, Tanzania, for instance, almost 90 per cent of elephants have disappeared due to poaching in the last 40 years with only about 15,000 remaining. WWF and other partners are working with the government of Tanzania on the ground to recover the elephant population but the magnitude of recent seizures in Asia only serves to highlight the enormity of the task ahead,",Margaret Kinnaird,Q43393671,2017-07-06 17:00:36,1,['http://wwf.panda.org/wwf_news/?304830/Massive-ivory-haul-in-Hong-Kong-highlights-urgent-need-for-crackdown-on-wildlife-crime-syndicates'],E,0.9109,['CH']
119215,2017-04-19-028633,"For an IPO of this magnitude to be successful, you need to open it to foreign investors, even from greater East Africa for starters, because Kenya's stock market is far more developed than Tanzania's,",None,,2017-04-19 09:07:00,3,"['http://www.itweb.co.za/index.php?option=com_content&view=article&id=161117:Vodacom-pushes-out-Tanzania-IPO-date&catid=69'
 'http://www.itweb.co.za/index.php?option=com_content&view=article&id=161117:Vodacom-pushes-out-Tanzania-IPO-date'
 'http://www.itweb.co.za/index.php?option=com_content&view=article&id=161117:Vodacom-pushes-out-Tanzania-IPO-date&catid=260']",E,0.7854,['SF']
20459,2018-08-30-041599,"I think Britain wants good relations with Kenya as a market, an expanding market. Kenya is now 50 million people, it is tapping into a larger market of about 250 million people from the Great Lakes to South Sudan to Southern Ethiopia to Northern Tanzania and so on. So it is a huge market, it is an epicenter of a huge market in Eastern Africa and Britain would like to be a competitor in that,",None,,2018-08-30 17:10:19,2,['http://www.bignewsnetwork.com/news/257917648/britains-may-seeks-to-boost-trade-ties-on-africa-trip'],E,0.8474,['US']
