,quoteID,quotation,speaker,qids,date,numOccurrences,urls,phase,speaker_prob,url_countries
80546,2010-10-12-081960,"there are about 600 million people living in semi-arid regions in sub-saharan africa or asia where restricted access to water limits food production potential. we need to have a dialogue to see the magnitude of the problem and come up with potential solutions,",chandra madramootoo,Q28873888,2010-10-12 20:45:00,3,"['http://newswise.com/articles/view/569569/?sc=rsla'
 'http://rdmag.com/News/Feeds/2010/10/policy-coordinator-of-un-high-level-task-force-to-open-mc/'
 'http://eurekalert.org/pub_releases/2010-10/mu-cou101210.php']",C,0.61,['US']
194547,2010-01-17-001304,"after careful consideration the government decided a long-term solution to the lahar threat was required. ruapehu is a very active volcano, and the present crater lake has produced very many lahars in the last few hundred years. these lahars have been caused by a variety of mechanisms, including eruptions and collapse of the crater rim. some of these incidents have been roughly one to two orders of magnitude larger than the 1953 event, and much larger than that which is predicted to occur in the next 1-3 years.",chris carter,Multiple,2010-01-17 16:39:40,1,['http://scoop.co.nz/stories/PA0501/S00103.htm'],A,0.4914,['NZ']
135267,2011-10-20-065832,"sales for comparable units, adjusted for currency and hedging, increased 24% year-over-year. our performance year-to-date reaffirms our indications of a strengthened global market share. a higher proportion of coverage projects along with accelerating network modernization projects in europe impacted gross margin negatively. operating income, excluding joint ventures, was sek 6.3 (6.2) b. in the quarter and net income amounted to sek 3.8 (3.6) b., an increase of 6%. segment networks sales grew 25% year-over-year. the sequential decrease of -3% is due to seasonality and reduced cdma sales in north america. all regions except north america, northern europe & central asia, mediterranean and india showed sequential growth in networks. in the quarter, all remaining effects from the earthquake and tsunami in japan in march this year on our supply chain have been eliminated and lead times are back to normal. with economic uncertainties in parts of the world, we cannot exclude somewhat more cautious short-term operator spending. segment global services sales grew 7% year-over-year and sequentially and professional services, currency adjusted, grew by 13% year-over-year. managed services showed good development with increased sales of 12% sequentially, following 24 new managed services contracts reported in the second quarter. segment multimedia sales grew 11% year-over-year and 8% sequentially, with good traction also this quarter for revenue management in middle east and sub-saharan africa. the quarter was mixed for our joint ventures. sony ericsson reported increased sales and improved average selling price. our share of sony ericsson's profit was sek 0.1 (0.3) b. st-ericsson's sales increased sequentially by 7% and revenues from new products continued to grow offsetting continuous decline in legacy products. our share of st-ericsson's loss was sek -0.7 (-0.4) b. increased global smart phone penetration, new devices and the introduction of tiered pricing is driving continued mobile data traffic growth. mobile broadband subscriptions are expected to reach close to one billion by year-end and to reach close to five billion by 2016. we believe that the fundamentals for longer-term positive development for the industry remain solid. ericsson is well positioned to drive and benefit from this development,",hans vestberg,Q1582880,2011-10-20 05:29:27,3,"['http://reuters.com/article/2011/10/20/idUS50849+20-Oct-2011+HUG20111020?feedType=RSS&feedName=pressRelease'
 'http://sys-con.com/node/2028629'
 'http://istockanalyst.com/article/viewarticle/articleid/5489126']",C,0.7357,['US']
97036,2011-06-22-107859,"with the new look and feel on saharaone, we are confident that the channel will be the future of media entertainment in india. today, we have the unique opportunity to offer entertainment concepts across different avenues on a scale and magnitude never seen before in the indian entertainment industry.",satish menon,Q7426289,2011-06-22 11:02:19,1,['http://afaqs.com/news/story.html?sid=10096_Born-again+SaharaOne+has+sky-high+aspirations&lt=rss'],C,0.6427,['IN']
229604,2011-04-26-034325,"in the wake of tsunami in japan, india is drilling an 8 km bore hole in koyna region of maharashtra for advance prediction of earthquakes.",ashwani kumar,Multiple,2011-04-26 10:59:56,4,"['http://newkerala.com/news/world/fullnews-197088.html'
 'http://twocircles.net/2011apr26/india_double_expenditure_science_research.html'
 'http://prokerala.com/news/articles/a217659.html'
 'http://siliconindia.com/shownews/India_to_double_expenditure_on_science_research-nid-82730.html']",C,0.6861,['IN']
161437,2011-07-18-013977,"half the children (in dharampur mushahar toll) are without clothes; a third of them have the deep hacking coughs and crusted snot of chronic respiratory-tract infections. in the newly built early-learning centre, a gaggle of three-year-olds sits beneath one tattered poster of the english alphabet-not that there is anyone around who can read it. few people have any food in their tiny houses; they buy what they can each day after working on the land of higher-caste villagers.",nitish kumar,Multiple,2011-07-18 04:18:21,5,"['http://daijiworld.com/news/news_disp.asp?n_id=108713'
 'http://newkerala.com/news/2011/worldnews-29412.html'
 'http://dnaindia.com/india/report_why-can-t-india-feed-its-people-asks-canadian-media_1566926'
 'http://newkerala.com/news/2011/worldnews-30169.html'
 'http://asianpacificpost.com/article/why-can%E2%80%99t-india-feed-its-people-asks-canada%E2%80%99s-media']",C,0.5608,['CA' 'IN']
27325,2011-08-03-001413,"a team of experts from indian institute of technology, roorkee has found out that the mullaperiyar dam would not stand any earthquakes measuring 6.5 and above in the richter scale. the iit team found that the dam is not hydrologically safe. the only option before us is to build a new dam incorporating the technology to resist earthquakes. the tehri dam in maharashtra has been built like this,",james wilson,Multiple,2011-08-03 03:30:00,1,['http://dnaindia.com/india/report_is-this-the-end-of-the-mullaiperiyar-dam_1572036'],C,0.5924,['IN']
90461,2011-03-11-056816,"royalty conjures up visions of a bejewelled throne, exotic maharajas and maharanis in their gem-encrusted robes decked in glittering emeralds and rubies with a lifestyle swathed in splendour. the collection reflects a class that enunciates finesse, elegance and poise with timeless style,",srikantadatta narasimharaja wadiyar,Q7586387,2011-03-11 15:57:55,1,['http://newkerala.com/news/world/fullnews-165505.html'],C,0.6554,['IN']
198444,2012-07-12-037835,in new zealand the higher rainfall in most areas implies that remobilisation of ash by rain would lead to problems such as blocking of rivers which may increase the risk of floods and possibly creating lahars (volcanic mudflows). this prolonging of the initial effects is not unlike a long aftershock sequence following a large earthquake - such as what we've experienced in canterbury.,thomas wilson,Multiple,2012-07-12 11:38:10,4,"['http://business.scoop.co.nz/2012/07/13/south-american-eruption-reveals-lessons-for-nz/'
 'http://voxy.co.nz/national/south-american-eruption-reveals-lessons-nz/5/128940'
 'http://scoop.co.nz/stories/SC1207/S00025/south-american-eruption-reveals-lessons-for-nz.htm'
 'http://nz.rd.yahoo.com/news/rss/top_stories/*http://nz.news.yahoo.com/a/-/top-stories/14222975/south-american-eruption-reveals-lessons-for-nz/']",C,0.5883,['NZ' 'US']
190631,2012-12-18-033455,"it is a pity that we had to let go of bhanuji's oscar which is the first that this country won. the question arises how do you safeguard something so precious? i have kept my oscar in a bank vault. that way i am assured it is safe. but if a situation arises in the future where i think i will be unable to care for my trophy, i may also have to return it. let's hope in my lifetime, we are able to have a museum where things pertaining to our film heritage can be preserved. this is also a comment on what we do to our artistes and i can understand what bhanuji must have felt. this is a reflection of how we are not in the habit of preserving our legacy. for the filmmaking community the oscar is a symbol of outstanding achievement in the area of art. it is as good as the nobel prize. it is a shame that we do not have a system to preserve our film related heritage. as per the rules of the ampas you are supposed to return your oscar to them if you feel you are unable to take care of it. so there is nothing wrong with what bhanuji has done. i blame the maharashtra government for not recognising the magnitude of her contribution to cinema. isn't this the state where indian cinema took birth? it is also the state where some people vociferously espouse the son-of-the-soil theory and bhanuji is a maharashtrian. bhanuji is a great technician and i think her contribution should be recognised with the dadasaheb phalke award.",resul pookutty,Q3521551,2012-12-18 03:10:17,1,['http://mid-day.com/entertainment/2012/dec/181212-May-return-my-Oscar-too-Resul-Pookutty.htm'],C,0.7131,['IN']
186945,2012-11-25-042123,"we have learnt our lessons. in the past four years, we have stepped up security not only in mumbai but also in entire maharashtra. we now have state-of-the-art weapons and adequate manpower. i am confident that we are prepared to take on terror attacks of any magnitude,",rakesh maria,Q7286611,2012-11-25 23:56:29,1,['http://timesofindia.indiatimes.com/india/26/11-anniversary-Experts-doubt-netas-claim-of-safe-Mumbai/articleshow/17367552.cms'],C,0.3897,['IN']
144567,2012-07-01-006990,"following the great east japan earthquake last year, leaders of the cult had warned believers that unless they reverted to the doctrine of guru shoko asahara, death would be imminent,",makoto hirata,Q11483294,2012-07-01 20:52:45,1,['http://archive.japantoday.com/category/kuchikomi/view/aum-spinoffs-still-out-there-and-as-devious-as-ever'],C,0.4248,['JA']
119219,2012-08-11-000982,"ahar, varzaqan, mehraban and haris districts have been damaged in the earthquake,",morteza akbarpour,Q47074306,2012-08-11 17:03:16,8,"['http://forum.prisonplanet.com/index.php?topic=235158.msg1370081#msg1370081'
 'http://forum.prisonplanet.com/index.php?topic=235158.msg1370084#msg1370084'
 'http://forum.prisonplanet.com/index.php?topic=235158.msg1370087#msg1370087'
 'http://forum.prisonplanet.com/index.php?topic=235158.msg1370092#msg1370092'
 'http://forum.prisonplanet.com/index.php?topic=235158.msg1370096#msg1370096'
 'http://forum.prisonplanet.com/index.php?topic=235158.msg1370143#msg1370143'
 'http://forum.prisonplanet.com/index.php?topic=235158.msg1370179#msg1370179'
 'http://forum.prisonplanet.com/index.php?topic=235158.msg1370233#msg1370233']",C,0.5931,['US']
232440,2013-07-19-054883,"Strong Schlumberger second-quarter results were marked by significantly higher international activity, both offshore and in key land markets. In North America, we benefited from solid execution on land and further strength in deepwater activity to achieve solid overall progress despite competitive land pricing and the effects of the Western Canada spring break-up. Double-digit sequential revenue growth was recorded by the Reservoir Characterization Group and by the Middle East & Asia and the Europe/CIS/Africa Areas. All Areas displayed strong execution and integration performance that, together with new technology sales, helped operating margins reach or exceed 20% across all geographies. International results were led by the Middle East & Asia Area, as exploration and drilling activity rebounded in China and Australia, growth continued in the key markets of Saudi Arabia and Iraq, and both land and marine seismic activity showed further progress. In Europe/CIS/Africa, activity levels rebounded in Russia and the North Sea, while increased exploration in parts of Sub-Saharan Africa further boosted growth. Latin America saw increasing Integrated Project Management activity, although the effect of this was offset by seasonal seismic vessel transits. New technology deployment was strong in the quarter with growing customer interest in new formation evaluation, drillbit and well intervention products and services. The OneSubsea? joint venture was completed with Cameron, and we look forward to the opportunities for the best-in-class new subsea technologies and solutions that we expect this new organization to provide. Elsewhere, our growing integration capability has led to organizational changes that combine our leading project and production management businesses to fuel growth through joint expertise and portfolio alignment. The soft global economic picture has changed little since the first quarter. The U.S. has shown virtually no impact from the financial sequester, the Eurozone remains in recession, and data from China continue to be mixed. Given the lack of change, supply and demand for both oil and natural gas remain stable, which is also reflected in oil and gas prices. E&P spending, however, has been revised upwards making this year the fourth consecutive year of double-digit spending increases and pointing to the long-term nature of oil and gas developments. As a result, we continue to see consistent growth as spending plans are confirmed by rig count outlooks and customer activity. We remain confident in the industry outlook, our strategic positioning in the markets in which we operate, the strength of our technology portfolio and in our ability to further improve our overall performance.",Paal Kibsgaard,Q17099571,2013-07-19 09:55:00,7,"['http://www.istockanalyst.com/article/viewarticle/articleid/6502880'
 'http://us.rd.yahoo.com/finance/news/rss/story/*http://finance.yahoo.com/news/schlumberger-announces-second-quarter-2013-100000146.html'
 'http://www.businesswire.com/news/home/20130719005085/en/Schlumberger-Announces-Second-Quarter-2013-Results'
 'http://www.sys-con.com/node/2742515'
 'http://uk.finance.yahoo.com/news/schlumberger-announces-second-quarter-2013-100000486.html'
 'http://www.DailyFinance.com/2013/07/19/schlumberger-announces-second-quarter-2013-results/'
 'http://www.moneycontrol.com/news/international-results/schlumberger-reports-q2-2013-revenue361118bn_921353.html']",D,0.9681,['US' 'IN']
154192,2013-05-07-063150,"The dry folded skin of the Sahara desert, looking like the crust of a pie. Perfect for Pi Day!",Chris Hadfield,Q1076962,2013-05-07 17:31:51,1,['http://www.cbc.ca/news/interactives/chris-hadfield-quiz/?cmp=rss'],D,0.9401,['CA']
211095,2013-02-21-018675,"government is setting up a dedicated seismological research laboratory and has launched a first-of-its-kind research programme in the earthquake-prone koyna-warna region of maharastra to study precursor changes,",None,,2013-02-21 10:28:19,2,['http://economictimes.indiatimes.com/news/politics-and-nation/research-programme-to-study-earthquake-precursors-president-pranab-mukherjee/articleshow/18609422.cms'],C,0.5188,['IN']
28723,2013-10-21-078379,"We raised tsunami relief money [ in 2004 ] from an art auction at Christie's, and when the earthquakes struck [ Indian states ] Maharashtra and Gujarat last year, we put up a play at the U.N. to raise money,",None,,2013-10-21 19:56:38,1,['http://www.examiner.com/article/indo-american-arts-council-celebrates-15th-anniv-gala-with-paul-williams?cid=rss'],D,0.5384,['US']
9689,2013-06-19-057998,"Sena has its own network across Maharashtra and rest of country. Gujarat CM politely declines the invitation to attend the Amrit Mahotsava Shop for Computers & IT Solutions for Small & Medium Business. Know more Business Email, Video MeeGet started with Google Apps for Business. Click to know more Home Loan transfers upto Rs 150 lakh are eligible for special interest rates. Click Here Happy to help you with new opportunities to save on your Home Loan. Know more @SinghRPN RT @PIB_India: Northern Railway to run specials from t `row from Dehradun, Haridwar, Rishikesh; special ticketing counters to be set up. @milinddeora RT @vishal_locobuzz: First meeting with the office of @milinddeora, super excited with possibilities! Hope to get opportunity to help ush... @digvijaya_28 Many Happy Returns of the Day to Rahul Gandhi ji. @thekiranbedi Does Uttrakhand, a State prone to disasters, floods, rains, landslides, Quakes have a State Disaster Mnent Authority? @ajaymaken Asked the CMs to expedite relief work, restore power & communication line & speedily evacuate. Will visit again the affected areas/relief camps2/2 @MPNaveenJindal @joshuaneeraj I didn't name the show:) @Panda_Jay RT @lalswain: Plz RT @Panda_Jay",Gajanan Kirtikar,Q5517547,2013-06-19 20:30:36,1,['http://www.business-standard.com/article/politics/sena-turns-47-wary-over-mns-growing-clout-113061900642_1.html'],D,0.9485,['IN']
208576,2013-12-07-036354,"The Sikh temples clustered around Thapathali and the Dharahara, rebuilt after the 1934 earthquake reflect magnificent Sikh architecture,",None,,2013-12-07 01:22:38,1,['http://sikhsangat.org/2013/guru-nanak-dev-jis-travels-to-nepal/'],D,0.7727,['IN']
238457,2013-06-18-001216,a seismic event for the Sahel and the Sahara.,Frederic Wehrey,Q18738921,2013-06-18 14:37:58,11,"['http://mondediplo.com/openpage/the-terror-diaspora'
 'http://www.middle-east-online.com/english?id=59545'
 'http://rinf.com/alt-news/breaking-news/the-terror-diaspora-the-u-s-military-and-obamas-scramble-for-africa/43080/'
 'http://www.salon.com/2013/06/18/has_the_us_lost_africa_to_terrorism_partner/'
 'http://blogs.alternet.org/news-amp-politics/us-military-and-unraveling-africa'
 'http://aep.typepad.com/american_empire_project/2013/06/the-terror-diaspora.html'
 'http://rinf.com/alt-news/breaking-news/the-u-s-military-and-the-unraveling-of-africa/43266/'
 'http://www.defence.pk/forums/world-affairs/259088-u-s-military-unraveling-africa.html'
 'http://rinf.com/alt-news/breaking-news/the-u-s-military-and-the-unraveling-of-africa-3/43329/'
 'http://www.lobelog.com/the-terror-diaspora/'
 'http://mg.co.za/article/2013-06-27-us-stability-has-ripped-africa-apart']",D,0.8069,['SF' 'PK' 'IR' 'US' 'IZ']
226622,2014-04-02-049568,"Maharashtra rushes to help anywhere there is a natural calamity. There were floods in Morbi in Gujarat and we helped the affected. Similarly, Gujarat helped in latur earthquake relief,",Sharad Pawar,Q982813,2014-04-02 17:29:32,2,"['http://news.outlookindia.com/items.aspx?artid=835345'
 'http://zeenews.india.com/news/general-elections-2014/bjp-looks-set-to-emerge-as-single-largest-party-in-lok-sabha-polls-sharad-pawar_921963.html']",D,0.6853,['IN']
84702,2014-01-13-082000,"When all other sectors of the economy have not been doing as good, agriculture has provided the silver lining. Not only is the event being organized in spring that gives a message of renewal, growth and prosperity of harvest, it is also a precursor to what we intend to do in the next few years in the field. We envision it to be an event of unprecedented magnitude and the amount of efforts put by the Government of Maharashtra is simply mind-boggling.",None,,2014-01-13 03:16:18,1,['http://indiainfoline.com/Markets/News/Farmers-travelling-to-Krishi-Vasant-will-get-50-percent-railway-subsidy/5847269659'],D,0.5667,['IN']
55816,2014-04-05-025894,"Maharashtra has a tradition of helping other States during calamities. In the 1970s during the Morbi floods in Gujarat, the Chief Minister called me and we helped. We helped also during the 2001 Bhuj earthquake.",Sharad Pawar,Q982813,2014-04-05 21:43:59,1,['http://www.thehindu.com/news/cities/mumbai/drought-donation-triggers-controversy/article5877389.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication'],D,0.8953,['IN']
12949,2014-07-22-074652,"There is, at present, no concrete proposal with Saharas' for sale of the properties situated in India or abroad that may call for any negotiation by Shri Subrata Roy Sahara. While it may be true that such negotiations cannot be said to be advisable when properties of such magnitude as in the instant case are sought to be sold, yet it is premature for us to make any arrangement to facilitate any such negotiations either by directing release of Shri Subrata Roy Sahara on parole or otherwise,",None,,2014-07-22 17:56:03,1,['http://news.outlookindia.com/article/SC-Refuses-to-Release-Subrata-Roy-on-Bail-or-Parole/851015'],E,0.8409,['IN']
199863,2014-10-05-042206,"These and other issues are the responsibility of the minister of Public Security, and [ Aharonovitch' ] ministry has not provided solutions that match the magnitude of the challenge to strengthen security and restore order and peace in Jerusalem,",Nir Barkat,Q468394,2014-10-05 19:17:57,1,['http://jpost.com/Israel-News/Minister-of-Public-Security-blasts-Barkat-for-blaming-ministry-for-silent-intifada-378102'],E,0.8566,['IS']
180678,2015-08-30-013082,"has an open mind & acirc;   was & acirc;   willing to accept any suggestion for benefit of farmers & acirc;  , was made with a finger on the public pulse. This was also an admission and indication that his party and government had bungled on the subject and had the heart to admit it. It is also notable that he didn & acirc;   t attach any personal ego or prestige to & Acirc; this policy issue. Modi suggested that the ordinance and consequent amendments in the land acquisition bill were carried out with a good intent and purpose, but since perception mattered most in politics and governance, he was taking a step or two back. At the same time, he didn & acirc;   t name the Congress for creating an impression & acirc;   an atmosphere of confusion and fear & acirc;   even though the suggestion for amendments had come from the states (including then Congress-ruled Haryana and Maharastra). The reversal of a policy decision of this magnitude & acirc; ",Narendra Modi,Q1058,2015-08-30 08:50:48,3,"['http://www.firstpost.com/india/pm-modis-strategic-climbdown-on-land-bill-in-mann-ki-baat-address-portrays-him-as-a-democrat-not-dictator-2413696.html'
 'http://www.firstpost.com/india/modis-strategic-climbdown-on-land-bill-in-mann-ki-baat-address-portrays-him-as-a-democrat-not-dictator-2413696.html'
 'http://www.firstpost.com/india/modis-strategic-climbdown-on-land-bill-portrays-him-as-a-democrat-not-a-dictator-2413696.html?utm_source=FP_HP_EDITORS_PICKS']",E,0.8146,['IN']
56382,2015-10-29-007684,"And then with amazing geological sleuthing, we discovered the Cascadia one (the megathrust quake from 300 years ago that devastated the region and generated a massive tsunami). We didn't really know about tsunamis. We didn't really know about lahars. So all those things are real and were discovered by great (recent) geology investigations.",None,,2015-10-29 17:47:25,1,['http://sfgate.com/science/article/NOVA-scientist-Seattle-is-more-naturally-6598489.php'],E,0.8016,['US']
192254,2015-02-13-036061,"I would like to congratulate OTM for successfully organising a travel trade show of this magnitude. Both Indian and international tourism are set to get a huge boost out of this show. MTDC (Maharashtra Tourism Development Corporation) too has participated as we have a special focus on promoting Maharashtra as a destination, and by participating in this show, tourism in the state will get a boost.",Devendra Fadnavis,Q16728896,2015-02-13 13:17:09,1,['http://www.travelbizmonitor.com/maharashtra-cm-inaugurates-otm-2015-in-mumbai-26626'],E,0.8355,['IN']
84105,2015-04-28-023211,"If media reports are to be believed, BJP leader and MP Sakshi Maharaj now famous for asking women to produce 10 babies, eulogising the killers of Mahatma Gandhi are now ascribing the earthquake in Nepal to Rahul Gandhi's visit to Bhagwan Kedarnath,",Sushmita Dev,Q16901284,2015-04-28 05:40:12,1,['http://www.oneindia.com/india/rahul-gandhi-who-eats-beef-responsible-nepal-earthquake-say-sakshi-maharaj-1730154.html'],E,0.9505,['IN']
10257,2015-04-26-048043,"This is what's left of the 9 story historic UNESCO heritage's Dharahara Tower in Kathmandu, #Nepal after #earthquake",None,,2015-04-26 09:11:39,3,"['http://DeshGujarat.Com/2015/04/26/7-9-magnitude-quake-robs-nepal-of-its-architectural-jewels/'
 'http://economictimes.indiatimes.com/news/international/world-news/7-9-magnitude-quake-robs-nepal-of-its-architectural-jewels/articleshow/47058464.cms'
 'http://rediff.com/news/report/massive-earthquake-robs-nepal-of-its-unesco-world-heritage-site/20150426.htm']",E,0.8725,['IN']
25012,2015-04-30-011127,"If media reports are to be believed, Sakshi Maharaj, now famous for asking women to produce 10 babies, eulogising Nathuram Godse, the killer of Mahatma Gandhi, and comparing humans with dogs for sterilisation, is now ascribing the earthquake in Nepal to Rahul Gandhi's visit to Bhagwan Kedarnath,",Sushmita Dev,Q16901284,2015-04-30 05:32:19,1,['http://www.daijiworld.com/news/news_disp.asp?n_id=315138'],E,0.586,['IN']
20474,2015-04-28-023210,"If media reports are to be believed, BJP leader and MP Sakshi Maharaj now famous for asking women to produce 10 babies, eulogising the killers of Mahatma Gandhi and comparing humans with dogs for sterilisation, are now ascribing the earthquake in Nepal to Rahul Gandhi's visit to Bhagwan Kedarnath,",Sushmita Dev,Q16901284,2015-04-28 05:07:26,6,"['http://www.financialexpress.com/article/miscellaneous/congress-slams-bjps-sakshi-maharaj-for-linking-rahul-gandhis-kedarnath-visit-to-nepal-earthquake/67487/'
 'http://forum.santabanta.com/showthread.htm?357582-Rahul-s-impure-visit-to-Kedarnath-caused-Nepal-earthquake-says-Sakshi-Maharaj&goto=newpost'
 'http://firstpost.com/politics/bjp-mp-sakshi-maharaj-says-rahuls-impure-visit-kedarnath-caused-nepal-earthquake-2215456.html'
 'http://firstpost.com/politics/rahul-gandhis-impure-visit-to-kedarnath-caused-nepal-earthquake-says-sakshi-maharaj-2215456.html?utm_source=FP_TOP_NEWS'
 'http://hindustantimes.com/india-news/cong-slams-bjp-mp-sakshi-maharaj-for-linking-rahul-gandhi-s-kedarnath-visit-to-nepal-quake/article1-1341754.aspx'
 'http://deccanchronicle.com/150428/nation-current-affairs/article/congress-slams-sakshi-maharaj-linking-rahul-gandhis-kedarnath']",E,0.9327,['IN']
91394,2015-04-27-057519,"We don't have specific information as yet as how many from Maharashtra have been rescued but luckily there has been no reports of any untoward incident with anyone from the state due to earthquake,",None,,2015-04-27 01:18:00,1,['http://www.dnaindia.com/india/report-more-than-150-sos-calls-at-maharashtra-sadan-2080939'],E,0.8061,['IN']
29178,2016-09-21-140641,"We are thrilled to further our commitment in India by working with the Government of Maharashtra and Prime Minister Narendra Modi to help position India as a world-class design and manufacturing epicenter,",Safra Catz,Q450628,2016-09-21 05:52:04,4,"['https://in.news.yahoo.com/oracle-picks-maharashtra-smart-city-digital-initiative-055204710.html'
 'http://www.prokerala.com/news/articles/a680702.html'
 'http://saharasamay.com/business-news/676599762/oracle-picks-maharashtra-for-smart-city-digital-initiative.html'
 'http://mid-day.com/articles/oracle-picks-maharashtra-for-smart-city-digital-initiative/17628161']",E,0.7423,['US' 'IN']
170849,2016-09-20-133997,"We are thrilled to further our commitment in India by working with the Government of Maharashtra and the Prime Minister of India, Shri Narendra Modi, to help position India as a world-class design and manufacturing epicenter. The Cloud Center of Excellence powered by Oracle will play a key role in improving the lives of the people of this state,",Safra Catz,Q450628,2016-09-20 17:21:00,2,"['http://us.rd.yahoo.com/finance/news/rss/story/*http://finance.yahoo.com/news/oracle-government-maharashtra-sign-memorandum-172100855.html'
 'http://egov.eletsonline.com/2016/09/oracle-maharashtra-government-sign-mou-to-gear-up-digital-transformation/']",E,0.8343,['IN' 'US']
21914,2016-09-20-133996,"We are thrilled to further our commitment in by working with the Government of Maharashtra and the Prime Minister of,, to help position as a world-class design and manufacturing epicenter. The Cloud Center of Excellence powered by Oracle will play a key role in improving the lives of the people of this state,",None,,2016-09-20 13:22:00,1,['http://www.prnewswire.com/news-releases/oracle-and-the-government-of-maharashtra-sign-memorandum-of-understanding-to-help-accelerate-digital-transformation-300331128.html'],E,0.6422,['US']
51429,2016-05-04-096294,"The sharp decline in commodity prices, a shock of unprecedented magnitude, has put many of the largest sub-Saharan African economies under severe strain,",Antoinette Sayeh,Q518483,2016-05-04 09:35:35,1,['https://www.newsghana.com.gh/imf-asks-for-policy-reset-in-sub-saharan-africa-in-wake-of-weakening-growth/'],E,0.9497,['GH']
