,quoteID,quotation,speaker,qids,date,numOccurrences,urls,phase,speaker_prob,url_countries
154398,2010-10-11-011423,crustal contributions to arc magmatism in the andes of central chile.,richard katz,Multiple,2010-10-11 14:25:33,1,['http://bigthink.com/ideas/24421?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+bigthink%2Fexpert_ideas+%28Big+Think+Expert+Ideas%29'],C,0.5022,['US']
176974,2010-03-01-086195,those who still decide to continue plans to travel to chile should contact their travel agent as their travel plans may have been disrupted by the earthquake.,john key,Q57783,2010-03-01 05:46:23,3,"['http://voxy.co.nz/national/most-nzers-chile-safe-mfat/5/40119'
 'http://odt.co.nz/news/national/95716/most-nzers-chile-safe-mfat'
 'http://voxy.co.nz/national/mfat-contacts-250-nzers-chile/5/40202']",A,0.4655,['NZ']
195423,2010-02-28-000708,"a massive earthquake has hit the coast of chile, killing dozens of people, flattening buildings and triggering a tsunami. the 8.8-magnitude quake, the country `s largest in 25 years, shook the capital santiago for a minute and half at 3:34 am (6:34 am gmt) today.",robert paul,Multiple,2010-02-28 17:14:11,2,"['http://thesop.org/story/opinion/2010/02/28/massive-quakes-in-chile-japan-whats-going-on.php'
 'http://thesop.org/story/entertainment/2010/02/28/elliott-yamin-survives-quake-in-chili.php']",A,0.4324,['US']
20563,2010-03-01-047884,"it's not an accident that a great earthquake took place in chile,",louis farrakhan,Q49075,2010-03-01 17:22:02,5,"['http://chicagotribune.com/news/religion/ct-met-savioursday-20100301,0,5100454.story?track=rss&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+chicagotribune%2Femail+%28chicagotribune.com+-+Most+E-mailed+Stories%29'
 'http://thedanashow.wordpress.com/2010/03/01/louis-farrakhan-has-a-pat-robertson-moment/'
 'http://americanthinker.com/blog/2010/03/farrakhan_and_ahmadinejad_peas.html'
 'http://777denny.wordpress.com/2010/12/31/is-barack-hussein-obama-the-first-beast-spoken-of-in-the-book-of-revelation-lets-look-at-some-available-information/'
 'http://777denny.wordpress.com/2010/12/31/is-barack-hussein-obama-the-first-beast-spoken-of-in-the-book-of-revelation-lets-look-at-some-information-available/']",A,0.5838,['US']
53636,2010-03-01-041636,"it could be quite fast, given that our experts a truck who has been pushed by tidal waves following a massive earthquake sits aside a house in constitucion, chile, monday, march 1, 2010, after an 8.8-magnitude earthquake struck central chile early saturday, feb. 27. (ap | roberto candia) are on standby and were alerted in the region.",hillary rodham clinton,Q6294,2010-03-01 16:39:31,4,"['http://denverpost.com/breakingnews/ci_14491674?source=rss'
 'http://denverpost.com/ci_14491674?source=rss'
 'http://denverpost.com/frontpage/ci_14491674?source=rss'
 'http://denverpost.com/latin/ci_14491674']",A,0.7365,['US']
84583,2010-03-05-006247,"as a token of our solidarity with the people of chile, we would like to make a modest cash contribution of usd five million for relief and rehabilitation work following the earthquake,",michelle bachelet,Q320,2010-03-05 07:54:08,4,"['http://in.news.yahoo.com/20/20100305/1416/tnl-pm-pledges-usd-five-million-support.html'
 'http://news.outlookindia.com/item.aspx?675895'
 'http://dnaindia.com/india/report_pm-pledges-us-5-million-support-for-quake-hit-chile_1355512'
 'http://indiatoday.intoday.in/site/Story/86862/LATEST']",A,0.4616,['IN' 'US']
148223,2010-02-28-050035,"the building code in chile is enforced, and the country has had a lot of earthquakes in its recent past so they know that earthquakes are part of their future,",roger bilham,Q57879400,2010-02-28 06:02:24,1,['http://dailycamera.com/ci_14485061?source=most_viewed'],A,0.5463,['US']
149588,2010-03-08-083279,"two million people have been affected by the earthquake in chile-donate towards the red cross's relief work,",chris martin,Multiple,2010-03-08 14:03:20,1,['http://looktothestars.org/news/3977-coldplay-appeals-for-chilean-earthquake-relief'],A,0.4004,['US']
156992,2010-10-15-079768,the handwriting on the wall: what the 2010 haiti and chile quakes have taught us about preparedness,barbara o'connor,Multiple,2010-10-15 07:26:07,8,"['http://almanacnews.com/sopecal/calendar.php?event_start_date=10/15/2010&event_stop_date=10/15/2010&category=all'
 'http://paloaltoonline.com/sopecal/calendar.php?search_query=Citizen'
 'http://almanacnews.com/sopecal/calendar.php?event_start_date=10/17/2010&event_stop_date=10/17/2010&category=all'
 'http://almanacnews.com/sopecal/calendar.php?event_start_date=10/18/2010&event_stop_date=10/18/2010&category=all'
 'http://almanacnews.com/sopecal/calendar.php?event_start_date=10/19/2010&event_stop_date=10/19/2010&category=all'
 'http://almanacnews.com/sopecal/calendar.php?event_start_date=10/20/2010&event_stop_date=10/20/2010&category=all'
 'http://almanacnews.com/sopecal/calendar.php?event_start_date=10/21/2010&event_stop_date=10/21/2010&category=all'
 'http://PaloAltoOnline.com/sopecal/calendar.php?event_start_date=10/21/2010&event_stop_date=10/21/2010&category=all']",C,0.5816,['US']
197770,2010-03-01-058204,"one is the hazard-what earth can do to you. the other is how vulnerable your buildings are. in chile, they have frequent earthquakes, but they've implemented seismic design into their building code, have inspections, and well-engineered structures.",roger bilham,Q57879400,2010-03-01 15:09:45,3,"['http://nature.com/news/2010/100301/full/news.2010.100.html?s=news_rss'
 'http://scientificamerican.com/article.cfm?id=http://www.nature.com/news/2010/100301/full/news.2010.100.html'
 'http://nrahmahanifa.wordpress.com/2010/04/14/gempa-chili-vs-gempa-haiti-awal-2010/']",A,0.5554,['US']
20981,2010-03-01-011429,"chile has a very long history for earthquakes, but in my years, the memories of 1960, i remember a few things. this is one of the worst i've ever seen,",oscar martinez,Multiple,2010-03-01 02:33:35,3,"['http://edmontonsun.com/news/edmonton/2010/02/28/13062521.html'
 'http://cnews.canoe.ca/CNEWS/Canada/2010/02/28/13064326-qmi.html?cid=rssnews'
 'http://ca.entertainment.yahoo.com/s/edmsun/100228/canada/local_man_waits_for_word_on_chilean_relatives']",A,0.738,['CA' 'US']
28166,2010-11-30-096137,"while most of the costliest events caused by the earthquakes in chile and new zealand and the winter storm in western europe were covered by insurance, events like the earthquake in haiti and floods in asia were barely insured,",thomas hess,Q15439438,2010-11-30 08:04:31,12,"['http://us.rd.yahoo.com/finance/external/bloomberg/rss/SIG=13b1u6afu/*http%3A//www.bloomberg.com/news/2010-11-30/natural-catastrophe-losses-total-31-billion-swiss-re-says.html?cmpid=yhoo'
 'http://foxbusiness.com/markets/2010/11/30/swiss-catastrophes-cost-global-insurance-industry-billion/'
 'http://economictimes.indiatimes.com/news/international-business/Catastrophes-cost-world-222-bn-in-2010-Swiss-Re/articleshow/7015060.cms'
 'http://businessspectator.com.au/bs.nsf/Article/Catastrophes-cost-world-222-bln-in-2010-Swiss-Re-BPC7M?opendocument&src=idp'
 'http://ca.rd.yahoo.com/finance/news/rss/story/*http://ca.news.finance.yahoo.com/s/30112010/24/f-afp-disasters-cause-losses-222-billion-dollars-2010.html'
 'http://news.brisbanetimes.com.au/breaking-news-world/disasters-cause-losses-of-222-billion-us-dollars-in-2010-20101130-18fau.html'
 'http://news.theage.com.au/breaking-news-world/disasters-cause-losses-of-222-billion-us-dollars-in-2010-20101130-18fau.html'
 'http://businessweek.com/news/2010-11-30/natural-catastrophe-losses-increase-to-31-billion.html'
 'http://insurancetech.com/feed/showArticle.jhtml?articleID=228400185&cid=RSSfeed_IST_All'
 'http://foxbusiness.com/markets/2010/11/30/earthquakes-lead-catastrophes-cost-insurers-big/'
 'http://bankingandfinances.wordpress.com/2010/12/05/disasters-in-2010-cost-insurers-38bn/'
 'http://twocircles.net/2010dec23/price_tag_2010_disasters_222_billion.html']",C,0.5506,['TI' 'AS' 'IN' 'US']
43692,2010-03-01-084469,"This is especially important for high-risk coastal communities, where there is little time for populations to receive any warning, as was sadly the case for those parts of Chile's coastline that were close to the earthquake's epicentre.",irina bokova,Q230850,2010-03-01 13:42:52,6,"['http://unesco.org/new/en/media-services/single-view/news/unesco_director_general_expresses_sorrow_following_chile_earthquake_and_urges_further_strengthening/back/18256/'
 'http://yubanet.com/world/UNESCO-Director-General-expresses-sorrow-following-Chile-earthquake.php'
 'https://enewspf.com/2010/03/01/un-assisting-chile-in-aftermath-of-massive-quake/'
 'http://katakaminewsindonesia.wordpress.com/2010/03/02/un-assisting/'
 'http://reliefweb.int/rw/rwb.nsf/db900SID/EGUA-835UHX?OpenDocument&RSS20=18-P'
 'http://newkerala.com/news/fullnews-61746.html']",A,0.6765,['SY' 'FR' 'IN' 'US']
133054,2010-02-28-032737,"it's a major tragedy, the post powerful [ earthquake ] in chile in the last 50 years,",None,,2010-02-28 19:31:04,1,['http://truthout.org/chile-earthquake-the-morning-after57272'],A,0.5631,['US']
208170,2010-03-13-023327,"i wouldn't let a little thing like an earthquake and three tsunamis get me out of chile,",jeff rose,Multiple,2010-03-13 11:16:50,1,['http://freep.com/article/20100313/NEWS07/3130355/1025/features'],A,0.5196,['US']
212241,2010-03-01-088317,"unlike in haiti, people think about earthquakes all the time in chile. it's in their mind,",michael shifter,Q10329470,2010-03-01 05:32:38,3,"['http://washingtonpost.com/wp-dyn/content/article/2010/02/28/AR2010022800062.html?wprss=rss_print'
 'http://pheedo.msnbc.msn.com/click.phdo?i=d04b3a0da14aa23a154404d5d3659aaf'
 'http://outsidethebeltway.com/archives/chile_vs_haiti_earthquake_survival/']",A,0.6046,['US']
2208,2010-12-31-044840,"this tradition can be traced back to 1960, when cuba sent a handful of doctors to chile, hit by a powerful earthquake, followed by a team of 50 to algeria in 1963. this was four years after the revolution, which saw nearly half the country's 7,000 doctors voting with their feet and leaving for the us.",john kirk,Multiple,2010-12-31 14:28:31,1,['http://colarebo.wordpress.com/2010/12/31/reflections-by-comrade-fidel/'],C,0.2733,['US']
65562,2010-02-28-024569,"i woke up and thought something was wrong so i turned on the tv and got the news about chile. there have been at least 25 aftershocks since 3:30 a.m. local time. we are waiting to see if a tsunami will come. right now the beach is nice, but we are waiting. if anything happens-i'll let you know. one thing for sure - the tsunami won't get us on the 8th floor!",None,,2010-02-28 10:35:18,1,['http://monroenews.com/apps/pbcs.dll/article?AID=/20100228/NEWS01/702289988'],A,0.5576,['US']
154203,2010-12-19-047044,"we watched, live, as an earthquake ravaged chile and sent a possible tsunami rippling toward hawaii and japan, and we breathed a sigh of relief when the sound and fury signified little.",lady gaga,Q19848,2010-12-19 17:19:14,1,['http://newser.com/story/107883/what-the-world-watched-as-2010-unfolded.html'],C,0.3967,['US']
189469,2010-03-02-012102,chile will survive the earthquake because its democracy works,anne applebaum,Q233479,2010-03-02 11:48:11,1,['http://ideas.blogs.nytimes.com/2010/03/02/europes-new-flashpoint/'],A,0.3768,['US']
195272,2010-09-14-075835,"this will also help in contemporary body identification efforts in chile. for example, in the event of a mass fatality -- such as the february earthquake in chile -- this will help authorities identify recovered remains.",ann ross,Q21457039,2010-09-14 14:15:17,5,"['http://scienceblog.com/38483/research-will-help-id-bodies-left-behind-by-chilean-earthquake-pinochet-regime/'
 'http://esciencenews.com/articles/2010/09/14/research.will.help.id.bodies.left.behind.chilean.earthquake.pinochet.regime'
 'http://rdmag.com/News/Feeds/2010/09/environment-research-will-help-id-bodies-left-behind-by-chilea/'
 'http://redorbit.com/news/science/1916779/research_to_help_id_bodies_left_behind_by_chilean_earthquake/index.html?source=r_science'
 'http://sciencedaily.com/releases/2010/09/100914095936.htm']",C,0.7839,['US']
197516,2010-03-03-007868,"baptists around the world are being asked to pray for the people of chile as they seek to recover from such a devastating earthquake,",neville callam,Q7004640,2010-03-03 00:14:10,1,['http://baptiststandard.com/index.php?option=com_content&task=view&id=10812&Itemid=53'],A,0.616,['US']
31547,2010-10-26-062699,"on saturday, in my meeting with the german president christian wulff, i wrote a statement of gratitude and appreciation for what germany had done for chile following the earthquake and the mine rescue,",sebastian pi?era,Q306,2010-10-26 06:52:45,2,"['http://bnonews.com/urgent/8817/chilean-president-apologizes-to-germany-after-guest-book-gaffe/'
 'http://newkerala.com/news/world/fullnews-70639.html']",C,0.6303,['IN' 'US']
57437,2010-03-01-071032,"the chile earthquake may destroy many transport facilities for copper delivery and the initial reaction from investors is about supply disruptions,",zhao zifeng,Q45387533,2010-03-01 06:11:42,1,['http://businessweek.com/news/2010-03-01/china-s-stocks-rise-to-five-week-high-copper-shares-advance.html'],A,0.5144,['TI']
82786,2010-04-14-080246,"the donations made by santana fans will go to benefit disaster efforts in chile after the recent, devastating 8.8 earthquake. in addition, they help protect the environment and allow us to continue the cycle of giving, one step at a time.",carlos santana,Multiple,2010-04-14 04:01:47,1,['http://vegasnews.com/22860/supernatural-santana-partners-with-project-sole-to-recycle-shoes-for-good-cause.html'],A,0.8365,['US']
99942,2010-03-02-083636,"the united states is ready to respond to the requests that the government of chile has made so we can provide not only solidarity but specific supplies that are needed to help you recover from the earthquake,",hillary clinton,Q6294,2010-03-02 18:02:56,1,['http://politicalticker.blogs.cnn.com/2010/03/02/clinton-promises-solidarity-supplies-for-quake-damaged-chile/'],A,0.5372,['US']
156251,2010-03-03-049014,it takes something like the chilean or indonesian earthquake before i look at it.,richard gross,Multiple,2010-03-03 21:40:40,9,"['http://pantagraph.com/news/world/article_f47e668c-2700-11df-b723-001cc4c03286.html'
 'http://latimes.com/news/nationworld/world/latinamerica/la-me-lost-time4-2010mar03,0,2294966.story?track=rss'
 'http://latimes.com/news/local/la-me-lost-time4-2010mar03,0,6037364.story?track=rss'
 'http://feeds.latimes.com/%7Er/latimes/news/local/%7E3/e05yGt5h5hg/la-me-lost-time4-2010mar03,0,6037364.story'
 'http://latimes.com/news/local/la-me-lost-time4-2010mar04,0,6102901.story?track=rss'
 'http://feroz007.wordpress.com/2010/03/03/24-hours-a-day-rule-broken/'
 'http://latimes.com/news/nationworld/world/latinamerica/la-me-lost-time4-2010mar04,0,2360503.story?track=rss'
 'http://articles.latimes.com/2010/mar/03/local/la-me-lost-time4-2010mar04'
 'http://spectregroup.wordpress.com/2010/03/05/did-you-feel-that/']",A,0.8304,['US']
28898,2010-03-05-080826,"the earthquake that struck chile early saturday morning was 500 times more powerful than the one that ravaged haiti less than seven weeks earlier. yet the difference in death tolls and damage is even more striking: more than 200,000 haitians perished in a matter of minutes, while the body count in chile likely will not exceed 1,000,",richard stearns,Multiple,2010-03-05 16:24:09,2,"['http://globalhealth.kff.org/Daily-Reports/2010/March/05/GH-030510-Opinions.aspx'
 'http://news-medical.net/news/20100306/Opinions-on-rebuilding-Haiti-Role-of-US-good-governance-efforts-orphans-poverty.aspx']",A,0.2781,['US']
67797,2010-03-03-032222,"i learnt with deep sorrow about the massive earthquake in chile which caused extensive loss of life and widespread damage to property and infrastructure,",pratibha patil,Q47854,2010-03-03 12:05:05,1,['http://netindian.in/news/2010/03/03/0005604/president-condoles-loss-lives-chile-earthquake'],A,0.5206,['IN']
96245,2010-11-30-068164,"the humanitarian catastrophes again showed how important prevention and post disaster management are for protecting the lives and health of people affected by natural hazards. they also revealed large differences in how developed insurance systems are in the affected countries and how important insurance is in coping with the financial consequences of disasters. while most of the costliest events caused by the earthquakes in chile and new zealand and the winter storm in western europe were covered by insurance, events like the earthquake in haiti and floods in asia were barely insured.",thomas hess,Q15439438,2010-11-30 13:21:00,1,['http://reliefweb.int/rw/rwb.nsf/db900sid/JALR-8BPGPB?OpenDocument&RSS20&RSS20=FS'],C,0.5186,['SY']
157994,2010-03-01-006415,"assuming no aftershocks, chile's earthquake is unlikely to have a lasting impact on production and trade, beyond a short-term price rally-given that all mines are intact, infrastructure will likely be quickly restored,",edward jones,Multiple,2010-03-01 20:31:36,1,['http://theglobeandmail.com/globe-investor/canadian-mines-unscathed-in-chile-quake/article1485674/'],A,0.3849,['CA']
144604,2010-03-15-077441,"they told me that the earthquake in chile was now popular; the one in haiti had lost its popularity. i couldn't believe my ears,",niko guido,Q6090513,2010-03-15 22:16:06,1,['http://hurriyetdailynews.com/n.php?n=photos-witness-misery-while-hopes-fading-in-wreckage-2010-03-15'],A,0.515,['TU']
158787,2010-02-27-033726,it's just north of the area along the pacific coast of chile where the largest earthquake recorded in the 20th century occurred.,None,,2010-02-27 10:40:53,1,['http://eveningexpress.co.uk/Article.aspx/1625962'],A,0.5256,['UK']
168125,2010-03-01-059343,our hearts go out to those who lost their lives and those injured in yesterday's earthquake in chile.,linda lingle,Q231701,2010-03-01 17:28:59,2,"['http://worldblog.msnbc.msn.com/archive/2010/02/28/2214936.aspx'
 'http://ens-newswire.com/ens/feb2010/2010-02-27-094.html']",A,0.5923,['US']
50197,2010-03-24-083757,the pacific northwest has a long geological history of doing exactly what happened in chile. there is an 80 percent chance the southern end of the fault off southern oregon and northern california could break in the next 50 years and produce a megaquake.,brian atwater,Q4963006,2010-03-24 07:42:32,1,['http://blog.seattlepi.com/blaineweber/archives/199184.asp'],A,0.2768,['US']
53104,2010-03-05-006246,"as a token of our solidarity with the people of chile, we would like to make a modest cash contribution of five million dollars for relief and rehabilitation work following the earthquake,",michelle bachelet,Q320,2010-03-05 08:24:13,1,['http://business-standard.com/common/storypage_c.php?leftnm=10&bKeyFlag=IN&autono=87531'],A,0.5694,['IN']
66588,2010-02-27-050381,"the earthquake is a heavy blow for chile,",None,,2010-02-27 19:20:52,7,"['http://earthtimes.org/mobile/311639.xhtml'
 'http://earthtimes.org/mobile/311648.xhtml'
 'http://littleabout.com/news/75224,more-140-killed-chile-quake-lead.html'
 'http://earthtimes.org/articles/show/311648,massive-earthquake-hits-chile-more-than-140-dead--summary,massive-earthquake-hits-chile-more-than-140-dead--summary.html'
 'http://newkerala.com/news/fullnews-60771.html'
 'http://siasat.com/english/news/more-140-killed-chile-quake'
 'http://twocircles.net/2010feb27/more_140_killed_chile_quake.html']",A,0.4078,['US' 'IN']
108931,2010-03-01-075494,"the people in chile have experience with earthquakes that saved hundreds, if not thousands, of lives.",hillary rodham clinton,Q6294,2010-03-01 05:32:38,6,"['http://washingtonpost.com/wp-dyn/content/article/2010/02/28/AR2010022800062.html?wprss=rss_print'
 'http://twincities.com/news/ci_14489548?source=rss'
 'http://pheedo.msnbc.msn.com/click.phdo?i=d04b3a0da14aa23a154404d5d3659aaf'
 'http://denverpost.com/frontpage/ci_14489662?source=rss'
 'http://denverpost.com/ci_14489662?source=rss'
 'http://washingtonpost.com/wp-dyn/content/article/2010/03/01/AR2010030100251.html?wprss=rss_nation']",A,0.5064,['US']
12669,2010-03-01-071798,"the difference between the chile quake and haiti was not only that the epicenter of the haiti quake was closer... but also that chile was better prepared than haiti for a quake of this magnitude and intensity,",roger bilham,Q57879400,2010-03-01 02:37:37,2,"['http://mysinchew.com/node/35672'
 'http://vancouversun.com/Building+code+quake+death+tolls/2626860/story.html']",A,0.5248,['CA' 'MY']
110763,2010-03-01-034556,"i will be in santiago tomorrow to meet with president (michelle) bachelet and president-elect (sebastian) pinera to work with the government and people of chile in solidarity in recovery from this earthquake,",hillary clinton,Q6294,2010-03-01 18:35:15,1,['http://rawstory.com/news/afp/Clinton_to_bring_US_aid_to_Chile_03012010.html'],A,0.3502,['US']
142112,2010-03-02-007941,"be prepared. be ready to live alone for three days. the message is the same after every big earthquake. and a lot of us try to do all that -- but i look at the pictures from chile, and i think -- no way! it's scaring us to the point of surrender. this morning i watched how many viaducts, bridges, unstable hillsides and giant buildings i pass on the way to work -- and there's no way!",dave ross,Multiple,2010-03-02 02:31:43,1,['http://mynorthwest.com?nid=11&sid=291511'],A,0.5052,['US']
154517,2010-02-27-040916,"on a per-capita basis, chile has more world-renowned seismologists and earthquake engineers than anywhere else,",cameron sinclair,Multiple,2010-02-27 23:06:40,75,"['http://dailypress.com/news/world/sns-ap-cb-tale-of-two-quakes,0,6705726.story'
 'http://daytondailynews.com/news/nation-world-news/chile-was-ready-for-quake-haiti-wasnt-571573.html?cxtype=rss_nation-world'
 'http://ktla.com/news/nationworld/sns-ap-cb-tale-of-two-quakes,0,4894970.story'
 'http://ap.lancasteronline.com/4/cb_tale_of_two_quakes'
 'http://startribune.com/world/85729897.html'
 'http://mcall.com/news/nationworld/sns-ap-cb-tale-of-two-quakes,0,6631062.story?track=rss'
 'http://kansascity.com/2010/02/27/1778003/chile-was-ready-for-quake-haiti.html'
 'http://whnt.com/news/nationworld/sns-ap-cb-tale-of-two-quakes,0,371835.story'
 'http://townhall.com/news/world/2010/02/27/chile_was_ready_for_quake,_haiti_wasnt'
 'http://ajc.com/news/nation-world/chile-was-ready-for-335383.html?cxtype=rss_news_82109'
 'http://boston.com/news/world/latinamerica/articles/2010/02/27/chile_was_ready_for_quake_haiti_wasnt?rss_id=Boston.com+--+Latest+news'
 'http://charlotteobserver.com/2010/02/27/1277944/chile-was-ready-for-quake-haiti.html'
 'http://cbsnews.com/stories/2010/02/27/ap/latinamerica/main6250870.shtml'
 'http://chron.com/disp/story.mpl/world/6889293.html'
 'http://wlox.com/Global/story.asp?S=12056862'
 'http://kionrightnow.com/Global/story.asp?S=12056862'
 'http://kjct8.com/Global/story.asp?S=12056862'
 'http://wdam.com/Global/story.asp?S=12056862'
 'http://wkrn.com/Global/story.asp?S=12056862'
 'http://brandonsun.com/story.php?story_id=187695'
 'http://ktvz.com/Global/story.asp?S=12056862'
 'http://sfgate.com/cgi-bin/article.cgi?f=/n/a/2010/02/27/international/i145740S25.DTL&amp;feed=rss.news'
 'http://wbay.com/global/story.asp?s=12056862'
 'http://kdwn.com/index.php?page=2&section=WORLD_NEWS&title=Chile_was_ready_for_quake,_Haiti_wasnt'
 'http://breitbart.com/article.php?id=D9E4R4G00&show_article=1'
 'http://dailyherald.com/story/?id=362480&src=143'
 'http://kvia.com/Global/story.asp?S=12056862'
 'http://kwqc.com/Global/story.asp?S=12056862'
 'http://wandtv.com/Global/story.asp?S=12056862'
 'http://dailyherald.com/story/?id=362480&src=109'
 'http://jconline.com/article/20100227/NEWS/2270343'
 'http://kesq.com/Global/story.asp?S=12056862'
 'http://wistv.com/Global/story.asp?S=12056862'
 'http://brownsvilleherald.com/articles/haiti-109135-ready-chile.html'
 'http://waow.com/Global/story.asp?S=12056862'
 'http://chicagopressrelease.com/press-releases/chile-was-ready-for-quake-haiti-wasnt?utm_source=rss&utm_medium=rss&utm_campaign=chile-was-ready-for-quake-haiti-wasnt'
 'http://brandonsun.com/story.php?story_id=187702'
 'http://kmov.com/home/Chile-was-ready-for-quake-Haiti-wasnt-85744732.html'
 'http://wsvn.com/news/articles/world/MI144839/'
 'http://newstimes.com/news/article/Chile-was-ready-for-quake-Haiti-wasn-t-384038.php'
 'http://KAALtv.com/article/stories/S1439799.shtml?cat=10151'
 'http://wsoctv.com/news/22694001/detail.html'
 'http://clickorlando.com/news/22694001/detail.html'
 'http://fox10tv.com/dpps/news/international/chile-was-ready-for-quake%2C-haiti-wasn%27t_3255525'
 'http://kstp.com/news/stories/s1439794.shtml?cat=1'
 'http://fox11online.com/dpps/news/international/chile-was-ready-for-quake%2C-haiti-wasn%27t_3255525'
 'http://kansascity.com/2010/02/27/1778477/unlike-haiti-chile-was-prepared.html'
 'http://ktnv.com/global/story.asp?s=12056862'
 'http://postandcourier.com/news/2010/feb/28/chiles-earthquake-reaction-far-different/'
 'http://heraldonline.com/2010/02/27/1979564/chile-was-ready-for-quake-haiti.html'
 'http://suntimes.com/news/world/2074744,chile-haiti-earthquake-usgs-022810.article'
 'http://sbsun.com/ci_14484981?source=rss_viewed'
 'http://news-leader.com/apps/pbcs.dll/article?AID=20102280375'
 'http://lohud.com/article/20100228/NEWS/100228003'
 'http://wmbfnews.com/global/story.asp?s=12056862'
 'http://wmbfnews.com/Global/story.asp?S=12056862'
 'http://edmontonsun.com/news/world/2010/02/28/13057886-ap.html'
 'http://calgarysun.com/news/world/2010/02/28/13057881-ap.html'
 'http://olympics.thestar.com/2010/article/772765'
 'http://winnipegsun.com/news/world/2010/02/28/13057901-ap.html'
 'http://lfpress.com/news/world/2010/02/28/13057891-ap.html'
 'http://ottawasun.com/news/world/2010/02/28/13057896-ap.html'
 'http://timesfreepress.com/news/2010/feb/28/chile-was-ready-quake-haiti-wasnt/'
 'http://caller.com/news/2010/feb/28/chile-was-ready-quake-haiti-wasnt/'
 'http://minnesota.publicradio.org/display/web/2010/02/28/two-quakes/?refid=0'
 'http://washingtonexaminer.com/world/tale-of-2-quakes-chile-built-for-resistance-haiti-to-crumble-85733547.html'
 'http://sfexaminer.com/world/tale-of-2-quakes-chile-built-for-resistance-haiti-to-crumble-85733547.html'
 'http://aikenstandard.com/World/a0658-BC-CB-TaleofTwoQuakes-02-27-1150'
 'http://minnesota.publicradio.org/display/web/2010/02/28/two-quakes/?rsssource=1'
 'http://.ljworld.com/news/2010/feb/28/tale-2-quakes-chile-ready-haiti-was-not/'
 'http://news-leader.com/article/20102280375'
 'http://kltv.com/global/story.asp?s=12056862'
 'http://salon.com/news/2010/03/03/lt_chile_earthquake_twin_aftershocks/index.html']",A,0.5371,['CA' 'US']
193857,2010-03-20-018137,"i had serious doubts about the continuation of the former chilean minister in the oas job, but i believe that the post-quake modified that context since insulza is seen as a coordinator of efforts, in the region to establish a space for political dialogue and the level of criticism towards the current and previous oas performances has since been contained",peter hakim,Q7174480,2010-03-20 01:33:14,1,['http://en.mercopress.com/2010/03/20/insulza-re-election-as-oas-secretary-general-is-almost-certain'],A,0.7385,['AR']
55861,2010-03-03-014374,"despite a stronger earthquake and more damaging aftershocks, chile will return to normal faster than haiti. luck has nothing to do with it.",None,,2010-03-03 11:50:50,10,"['http://nbcconnecticut.com/news/breaking/NATL-Chile-and-Haiti-A-Tale-of-Two-Quakes-86080907.html'
 'http://nbcmiami.com/news/breaking/NATL-Chile-and-Haiti-A-Tale-of-Two-Quakes-86080907.html'
 'http://nbcwashington.com/news/breaking/NATL-Chile-and-Haiti-A-Tale-of-Two-Quakes-86080907.html'
 'http://nbcphiladelphia.com/news/breaking/NATL-Chile-and-Haiti-A-Tale-of-Two-Quakes-86080907.html'
 'http://nbcsandiego.com/news/breaking/NATL-Chile-and-Haiti-A-Tale-of-Two-Quakes-86080907.html'
 'http://nbcdfw.com/news/breaking/NATL-Chile-and-Haiti-A-Tale-of-Two-Quakes-86080907.html'
 'http://nbcchicago.com/news/breaking/NATL-Chile-and-Haiti-A-Tale-of-Two-Quakes-86080907.html'
 'http://nbcbayarea.com/news/breaking/NATL-Chile-and-Haiti-A-Tale-of-Two-Quakes-86080907.html'
 'http://nbcnewyork.com/news/breaking/NATL-Chile-and-Haiti-A-Tale-of-Two-Quakes-86080907.html'
 'http://nbclosangeles.com/news/breaking/NATL-Chile-and-Haiti-A-Tale-of-Two-Quakes-86080907.html']",A,0.5075,['US']
64182,2010-03-01-011438,"chile is a one of the most seismically active countries in the world-earthquakes here are not uncommon. building construction standards reflect that, but damage is being reported-from light to heavy in santiago, depending on the area, to severe structural damage closer to the epicenter.",hillary clinton,Q6294,2010-03-01 03:17:01,1,['http://planetgreen.discovery.com/work-connect/earthquake-chile-assist.html'],A,0.3757,['US']
198315,2010-04-04-006438,"chile: wikinews interviews juana bustamante, a chilean earthquake survivor from paniahue",diego grez,Q15304738,2010-04-04 18:11:29,5,"['http://fr.wikinews.org/w/index.php?title=Interview_de_Juana_Bustamante,_survivante_chilienne_du_s%C3%A9isme_%C3%A0_Paniahue&diff=204977&oldid=prev'
 'http://fr.wikinews.org/w/index.php?title=Interview_de_Juana_Bustamante,_survivante_chilienne_du_s%C3%A9isme_%C3%A0_Paniahue&diff=204980&oldid=prev'
 'http://fr.wikinews.org/w/index.php?title=Interview_de_Juana_Bustamante,_survivante_chilienne_du_s%C3%A9isme_%C3%A0_Paniahue&diff=204982&oldid=prev'
 'http://fr.wikinews.org/w/index.php?title=Interview_de_Juana_Bustamante,_survivante_chilienne_du_s%C3%A9isme_%C3%A0_Paniahue&diff=205197&oldid=prev'
 'http://fr.wikinews.org/w/index.php?title=Interview_de_Juana_Bustamante,_survivante_chilienne_du_s%C3%A9isme_%C3%A0_Paniahue&diff=205212&oldid=prev']",A,0.6461,['US']
