Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Azerbaijan,AZE,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,25945513009.4743,29117438062.0861,32461339751.6715,36476072965.0712,40054468927.8957,50348201964.7661,69470177009.3964,86839747136.0564,103214559006.616,117359000513.351,126293927377.137,125796646904.165,139255987866.21,152856083251.662,160621518912.437,138638584391.013,131075186140.226,133161462622.119,137081140253.972,144014038795.779,..
Azerbaijan,AZE,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.6735762277188,20.6768756114079,34.5764948453608,53.1714825439026,57.9904339874798,41.5348372928728,29.8593848353266,21.5250083743234,18.6936308461975,18.9486398045026,18.0595784763923,20.2678468568795,22.3167232028526,25.6579354439517,27.5100357372221,27.9135711658698,25.6813382496045,24.3789256985575,20.1294761024821,20.3077798481492,24.2835368800064
Azerbaijan,AZE,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,4.30953105753179,1.14999298850957,1.01646064617202,1.36855164011305,1.78946920420328,8.55960060897941,13.7761420319272,8.63781310741682,4.46466879062333,2.85377777807726,3.30108229132255,4.34552545363719,..,..
Azerbaijan,AZE,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,67,68,66,67,67,67,69,75,79,85,89,92,94,98,98,98,98,98,96,98,..
Azerbaijan,AZE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,38.3777368008308,37.3165776205885,50.0503092783505,65.5453718603512,72.718107430072,52.9007785985227,38.758255006348,28.5128964581019,23.4667590165732,23.1082959987641,20.6812669257035,24.0810644752506,25.2883893489114,26.2600116874635,26.2096685368412,34.806730415594,43.6496693432541,41.8544509495606,37.5802826749238,36.7675179068137,36.4676207543054
Azerbaijan,AZE,Income share held by lowest 20%,SI.DST.FRST.20,..,7.4,10.9,10.2,10.7,10.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,42.5383099128887,43.4626382722552,46.1542268041237,48.5398446792136,50.7690323790767,58.7877819924137,64.9582315349244,66.160328626082,65.5185214713533,56.2619552546943,59.9948192629224,61.7339963903076,59.5173508549842,57.0544154549517,53.5868546669355,44.8913203383597,47.5578070076723,49.7017251037138,52.2509114518304,48.8232665251868,41.3879462449021
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,12.4927734482701,2.5150099787333,4.21438616378036,6.96146511586689,9.2519655783619,14.7234965538356,11.329188542411,20.58248281827,27.971036308702,-18.8989109955121,13.8272201415175,24.6069500302329,2.84498257716864,0.413164057278365,-1.330204423125,-8.8096155262962,14.6283390014428,16.2262045666469,12.1844329641445,-0.221986546951399,-7.57247547244934
Azerbaijan,AZE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.763,67.054,67.391,67.791,68.249,68.747,69.259,69.752,70.201,70.597,70.938,71.234,71.506,71.768,72.022,72.266,72.493,72.693,72.864,73.005,..
Azerbaijan,AZE,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,55.3216676204404,65.612884716683,61.4670944329897,71.7077982229063,82.1508721952592,90.5877787981633,87.1372630186384,82.6436184129335,78.1127133930618,62.3392885131244,62.7904796891558,67.7178136400292,61.7803794774559,56.6632773022584,49.7685576836722,48.6279908054432,57.0330473047669,59.3751820500499,67.461294511312,69.1303137386106,57.436333564354
Azerbaijan,AZE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.26786206311863,2.31206260817217,2.24331377031766,2.4263625550969,2.62948113760521,2.29906967458575,3.41775933255807,2.86419491898944,3.29121114577001,3.32542168167072,2.79100435652891,4.67013555547022,4.65861825196324,4.54092330961466,4.55501312398224,5.46487679293858,3.68852730317814,3.75630173249661,3.56240123412697,3.87341170306515,5.39049499415887
Azerbaijan,AZE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,5.17559282,8.905373454,9.59519327,12.64256976,17.23910888,26.25721649,38.5103566,51.7981904,74.2246006,86.92047006,100.7489875,110.6472854,109.2880368,107.9339038,111.0134613,111.1650782,104.6523726,102.8610548,103.9214187,106.9924534,102.0230735
Azerbaijan,AZE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,74.6,69.5,64.6,60,55.9,52.2,48.9,45.8,42.9,40.1,37.4,35,32.6,30.4,28.3,26.3,24.6,23,21.6,20.4,..
Azerbaijan,AZE,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,100,87.93397661,89.97411154,96.64897959,112.7485351,139.5389112,155.1089345,157.0968018,196.7665836,131.9116464,161.6736322,199.3036857,206.2836999,204.7015126,190.91634,119.8082918,102.5878078,123.794084,150.926006,134.3730765,..
Azerbaijan,AZE,Net migration,SM.POP.NETM,..,..,36523,..,..,..,..,53579,..,..,..,..,8499,..,..,..,..,6002,..,..,..
Azerbaijan,AZE,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,140610000.610352,230910003.662109,350809997.558594,302029998.779297,175830001.831055,210399993.896484,203850006.103516,213309997.558594,225100006.103516,217580001.831055,156479995.727539,287769989.013672,286790008.544922,-70830001.8310547,216740005.493164,69580001.8310547,79430000.3051758,123529998.779297,87410003.6621094,120980003.356934,..
Azerbaijan,AZE,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,57132000,104125000,163317000,155957000,203578000,623235000,790214000,1267735000,1518327000,1254645000,1410296000,1893080000,1990180000,1733168000,1846424000,1269964000,643148000,1133371000,1225790000,1275168754.82216,1403087000
Azerbaijan,AZE,Population density (people per sq. km of land area),EN.POP.DNST,97.434779976999,98.1937920681807,98.9124645960929,99.6237235638581,100.475372556609,101.522501814662,102.672531674674,103.853368672016,106.059762547351,108.291290455327,109.542344173442,110.976336228798,112.460790244138,113.923480806688,115.348813858679,116.731076781631,118.033288980283,119.208741622511,120.25759188908,121.280071139933,122.318532678394
Azerbaijan,AZE,Population growth (annual %),SP.POP.GROW,0.821519963674211,0.774765939386613,0.746173582716985,0.757650955616913,0.875427280482454,1.02226559239828,1.09858657441812,1.13385546615645,2.09985403259251,2.07614826384645,1.18978770786007,1.30300085487651,1.32876382733755,1.29344702700591,1.24820899735588,1.19120985807018,1.11785721013911,0.98126180450475,0.866316916370841,0.846646726414021,0.852605731702236
Azerbaijan,AZE,"Population, total",SP.POP.TOTL,8048600,8111200,8171950,8234100,8306500,8391850,8484550,8581300,8763400,8947243,9054332,9173082,9295784,9416801,9535079,9649341,9757812,9854033,9939771,10024283,10110116
Azerbaijan,AZE,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,2.6,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,49.6,..,..,..,..,..,15.8,13.2,10.9,9.1,7.6,6,..,..,..,..,..,..,..,..
Azerbaijan,AZE,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Azerbaijan,AZE,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,14,5.9,..,..,..,..,8.4,..,..,..,..,6.5,..,4.9,..,..,..,..,..,..,..
Azerbaijan,AZE,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,89.5135116577148,95.1685791015625,97.5860137939453,92.6961517333984,95.5954284667969,93.4306182861328,91.6054306030273,98.13037109375,90.7368316650391,91.7717208862305,89.5144500732422,92.8068313598633,91.9911880493164,88.0894088745117,98.1257095336914,103.280212402344,111.301910400391,107.172172546387,100.219947814941,100.383338928223,99.5177993774414
Azerbaijan,AZE,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,..,..,49.3018945018586,40.8898501467635,46.8289179324149,45.4813563227219,41.2739730781807,40.4057956068887,39.8963976405639,34.1837072453108,34.9198678696967,35.075876697878,39.416628377366,42.8140744014985,..
Azerbaijan,AZE,"School enrollment, primary (% gross)",SE.PRM.ENRR,97.2074890136719,98.8610000610352,98.3494262695313,96.2132415771484,97.2613296508789,95.526969909668,94.2166595458984,94.7712020874023,94.0724716186523,95.0685729980469,93.7622985839844,95.5736312866211,97.9553070068359,100.500450134277,106.05989074707,106.601486206055,106.431739807129,103.294097900391,99.7220993041992,97.9353485107422,95.8074722290039
Azerbaijan,AZE,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.00261998176575,1.01073002815247,1.00514996051788
Azerbaijan,AZE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.4800796508789,94.7754898071289,94.0934371948242
Azerbaijan,AZE,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,..,..,..,..,76.6666666666667,78.8888888888889,78.8888888888889,78.8888888888889,78.8888888888889,78.8888888888889,78.8888888888889,76.6666666666667,74.4444444444444,74.4444444444444,70,67.7778,75.5555666666667,82.2222333333333,77.7777666666667,76.6666666666667,80
Azerbaijan,AZE,Surface area (sq. km),AG.SRF.TOTL.K2,86600,86600,86600,86600,86600,86600,86600,86600,86600,86600,86600,86600,86600,86600,86600,86600,86600,86600,86600,..,..
Azerbaijan,AZE,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,16.4211753684861,14.1067089869809,12.1577769928176,12.2247609538804,12.7786393685483,13.3883331614589,14.2125356482603,15.6031629275469,14.5555165725558,13.1640455061148,12.9712717874444,14.2188526451777,..
Azerbaijan,AZE,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.51874580872895,5.51915683577014,5.51915683577014,..,..
Azerbaijan,AZE,Time required to start a business (days),IC.REG.DURS,..,..,..,105,121,113,51,36,10,10,8,8,8,7,5.5,3.5,3.5,3.5,3.5,3.5,..
Azerbaijan,AZE,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,6.35108840555378,5.83286216726765,6.07580085087922,7.18526651152393,5.67398875900182,2.90572307824734,2.01461581077507,1.1904970195509,1.02031268678293,1.56248599580338,1.43303337542673,2.93554038134711,3.41117643403872,5.25721531216736,5.47126343356625,8.96023720795143,9.53685764011544,10.5684138125178,9.89261548458163,8.57623437651063,10.7586384094279
Azerbaijan,AZE,Urban population growth (annual %),SP.URB.GROW,1.21344378120309,1.16515638336764,1.13311843032047,1.14502413490342,1.26130075641327,1.40475551381099,1.47962600704689,1.51533013846802,2.47801108138936,2.45286958706445,1.59505668203145,1.73459458477812,1.78634791175657,1.7785151839915,1.75849805273914,1.72630914534638,1.6774015137061,1.56477337981076,1.47340015238086,1.47506479033467,1.50368941564512
"Bahamas, The",BHS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,51.222,47.662,44.102,43.1744,42.2468,41.3192,40.3916,39.464,38.1306,36.7972,35.4638,34.1304,32.797,32.2378,31.6786,31.1194,30.5602,30.001,29.2254,28.4498,..
"Bahamas, The",BHS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.34464685685702,1.19862993112386,1.51331582811254,1.34722421080282,1.16175185996252,1.06443545271548,1.17042464776611,1.09339124571261,1.04313129393882,0.9096409923502,1.09749043162674,1.09230471329484,1.07271116086003,0.919722947655274,0.84056301522733,0.82402568569184,0.873538164899191,0.767771221789011,0.678078036568603,0.597990985948685,..
"Bahamas, The",BHS,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99,..,99,99,98,..,99,99,99,..,99,99,..,98,99.9,98,99,..,..,..,..
"Bahamas, The",BHS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.1801238068077,7.03857668744093,7.41085039508284,7.18567463903961,6.77343184077418,6.21829286312368,6.10212909930158,6.13538755198037,6.13943202979516,17.2196796338673,5.86021141839656,6.73001782620424,10.0115242545678,8.47037547458615,7.06913996627319,6.33351149118119,5.7948312222331,5.6319728407933,5.86046391017413,..,..
"Bahamas, The",BHS,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,44.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,52.7321961203347,56.0639012819449,55.5017587792586,55.672490358046,56.6044820210065,59.5382363107704,65.9312990238265,69.0324476330575,74.1763252897587,79.3621693535137,82.4890845265735,83.5911006955995,79.8404925143417,83.5509632489308,78.6151409337989,75.4312258769683,75.0488326277403,..,..,..,..
"Bahamas, The",BHS,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,2082.20312142317,2142.54051125449,2132.7243287658,2101.44433543675,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,38.0475628585261,34.0725886439131,36.175454557738,35.8102341689881,38.215231096961,38.7598869482117,38.3092773365463,40.0919541095878,39.4936348090443,34.190679986696,34.9532873206178,37.4352685331837,38.1272328716011,39.6379773664888,38.8044926023255,37.9179902312395,36.5871651926059,36.3374350516784,39.409926202379,39.2435266739329,..
"Bahamas, The",BHS,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.073,1.993,1.931,1.889,1.867,1.863,1.869,1.877,1.881,1.877,1.865,1.847,1.828,1.81,1.794,1.782,1.771,1.762,1.752,1.743,..
"Bahamas, The",BHS,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,250250000,102370000,152790000,190200000,273600000,563414700,706380000,713350000,860156197.03,663960000,871970000,666621000,526171000,382252000,251277428.82,76075924.75,390400036.41,304587573.117333,491404689.229667,264596251.69575,..
"Bahamas, The",BHS,Forest area (sq. km),AG.LND.FRST.K2,5098.6,5098.6,5098.6,5098.6,5098.6,5098.6,5098.6,5098.6,5098.6,5098.6,5098.6,5098.6,5098.6,5098.6,5098.6,5098.6,5098.6,5098.6,5098.6,5098.6,5098.6
"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,8076470000,8317830000,8881160000,8870090000,9055290000,9836200000,10167250000,10618340000,10526000000,9981960000,10095760000,10070450000,10720500000,10568400000,11111600000,11710800000,11928500000,12490700000,13022100000,13578800000,11250000000
"Bahamas, The",BHS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.14923404577348,2.62515959600154,2.70467096878603,-1.26452629505613,0.882740185126082,3.39526008245915,2.51685393258427,1.44673388864534,-2.32350723624928,-4.17580555581704,1.53838597180609,0.613384158434997,3.0866868599452,-2.67897952520872,1.05431646746474,0.230478123547655,1.44403648889057,3.11561351467324,3.02599916773715,1.21787385742007,-16.2777382584104
"Bahamas, The",BHS,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,26360,26560,27190,27770,29270,30570,30760,31090,30960,29010,28370,28030,29020,28440,28000,28400,29210,30900,31990,33460,27780
"Bahamas, The",BHS,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,27550,28270,29110,28860,29410,30690,31710,32400,32190,30300,30460,30940,31880,31770,31850,32280,32900,35250,35920,37350,..
"Bahamas, The",BHS,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,7855582976.062,8038548294.44533,8364123666.12771,8693932489.73068,9332502852.54449,9932036863.30333,10182278481.4864,10489890865.5093,10639068961.462,10143357541.8318,10067914082.1872,10080299475.654,10549591472.4738,10441127334.2018,10376333295.4974,10628394288.9061,11038448292.9161,11796198732.7639,12335438420.9576,13030481742.056,10922603823.6866
"Bahamas, The",BHS,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,8212056406.07136,8555709091.42852,8954629039.64809,9038072662.66471,9378181847.04547,9969486472.48177,10498602243.2236,10932504065.955,11064125112.7068,10593498289.6058,10810930837.5492,11125447356.4103,11592295606.9315,11664057031.2262,11803438328.4279,12077336447.0334,12431913675.4873,13456760112.3046,13853058661.6389,14545705719.1104,..
"Bahamas, The",BHS,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,30.1852170564615,26.8735956373237,24.2085493336456,24.2737108642641,23.1908641247271,27.3367763973892,33.5164375814502,30.5104187660218,29.4556336690101,28.053608710113,27.9860060064819,30.1833582411908,31.342101581083,28.9778963703115,31.5481118830771,24.9035078730744,25.8791968814185,27.2602816495473,25.1011741577779,25.9220255103544,..
"Bahamas, The",BHS,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,..,..,3.2711184255624E-05,0.001796118884537,..,..,..,..,..,2.10443661128998,7.80478717210976,1.96612462216351,..,..
"Bahamas, The",BHS,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,93,94,94,90,89,85,88,96,90,98,94,90,91,92,92,94,89,90,89,85,..
"Bahamas, The",BHS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,41.5973810340409,38.4282919944264,34.1025271473546,35.2533063362378,37.7867522740851,42.6363839694191,49.2414369667314,47.9208614529201,47.935588067642,42.3303639766138,43.7223151105018,50.898420626685,46.123501702346,45.2973013890466,47.9687893732676,38.2552857191652,37.3341157731483,40.0017613104149,38.3878176331007,36.6762895101187,..
"Bahamas, The",BHS,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,12.1488719700562,9.53614103678483,10.6168563566021,10.870239197122,10.3431253996283,10.8090522762856,11.7337529813863,9.25945110064285,10.3895116853506,10.0100581448934,11.4998771761611,12.0451419747876,13.0339070006063,12.825971764884,13.4481082832355,11.5115961334836,13.186066982437,13.3363222237345,12.6070295881617,12.8884732082364,..
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,0.921917927506755,0.353982112212051,3.96076309173938,1.15447910734719,1.19463001633136,5.05684575856435,0.827937102951083,2.94732245374163,1.48846435741036,-1.0359904468729,-0.392294308970037,-0.8588156229238,3.26748059917878,1.29489231594988,4.04290934969373,5.15021448598638,0.409024833678146,1.5492014692456,1.19228747105599,3.02038182602324,-1.04216652741036
"Bahamas, The",BHS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.914,71.954,71.977,71.986,71.988,71.987,71.988,71.998,72.022,72.067,72.144,72.263,72.424,72.62,72.847,73.088,73.329,73.554,73.752,73.918,..
"Bahamas, The",BHS,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,32.8113643708204,28.0722255684475,24.4787843029514,24.6558941341069,26.305065878619,29.0864358187105,33.6472497479653,35.3915960498534,39.4736842105263,32.5186636692593,32.617653351506,37.7341628229126,40.7630241126813,38.9936035729155,37.6003455847943,29.6734638111828,26.0971622584566,29.4619196682332,30.4021624776342,27.5576634165022,26.0177777777778
"Bahamas, The",BHS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,10.57671338,20.01037612,39.57583046,39.03439158,58.32878637,70.11380322,76.42349856,110.8509762,104.180912,102.6338371,120.6892957,83.09462759,82.51188171,78.16564035,84.94710401,83.15606912,95.30865504,92.60913413,100.7960854,109.2494647,..
"Bahamas, The",BHS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,16.3,16.4,16.5,16.7,16.8,16.8,16.7,16.5,16.2,15.9,15.6,15.2,14.9,14.6,14.3,14,13.6,13.3,12.9,12.6,..
"Bahamas, The",BHS,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,100,96.33721315,93.24771331,98.51121185,97.99001082,95.1797871,92.88434336,91.36044559,90.66289535,82.41892001,83.49825776,86.37412316,86.55546688,77.82097757,78.25339761,81.06273622,79.02663494,78.64972193,77.1116224,74.61451543,..
"Bahamas, The",BHS,Net migration,SM.POP.NETM,..,..,11877,..,..,..,..,14536,..,..,..,..,4999,..,..,..,..,4999,..,..,..
"Bahamas, The",BHS,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,5469999.79019165,7440000.05722046,4710000.03814697,3880000.11444092,4480000.01907349,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,Population density (people per sq. km of land area),EN.POP.DNST,29.7747252747253,30.2315684315684,30.734965034965,31.281018981019,31.8574425574426,32.4523476523477,33.0701298701299,33.704995004995,34.3336663336663,34.9250749250749,35.4581418581419,35.9223776223776,36.3217782217782,36.6795204795205,37.0254745254745,37.3826173826174,37.7545454545455,38.1367632367632,38.524975024975,38.9096903096903,39.2855144855145
"Bahamas, The",BHS,Population growth (annual %),SP.POP.GROW,1.34504517193852,1.52268022366212,1.65142420031368,1.76105585369759,1.82595387272273,1.85017572994762,1.88576668214431,1.90155919934471,1.84803524456697,1.70786519009353,1.51478477511973,1.30075351976794,1.10570789821922,0.980106184007713,0.93876021994633,0.959964408799924,0.990005732547738,1.00728534144547,1.01280016721917,0.993659489537656,0.961253495469737
"Bahamas, The",BHS,"Population, total",SP.POP.TOTL,298045,302618,307657,313123,318893,324848,331032,337387,343680,349600,354936,359583,363581,367162,370625,374200,377923,381749,385635,389486,393248
"Bahamas, The",BHS,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.6,1.5,1.5,1.4,1.4,1.3,1.3,1.2,1.2
"Bahamas, The",BHS,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,101.865493774414,95.8360290527344,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,11.6035966208009,11.0545659144272,9.99446018312923,10.1588597184471,10.4299586208724,11.22147780647,12.5941527945118,12.5831156282432,13.5731331939958,13.1885120757847,12.8102398366245,14.4186586504079,14.1734447846649,13.0862923131221,13.2295068426689,14.7857578232059,16.6767791665339,16.5743634921181,15.6637869468058,17.8680958553039,..
"Bahamas, The",BHS,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,93.1996231079102,..,98.2566070556641,100.398338317871,96.0582962036133,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,1.01610994338989,..,0.981630027294159,0.979839980602264,0.980809986591339,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,91.8791275024414,..,86.1758880615234,88.4579315185547,89.682502746582,93.1100234985352,92.1582794189453,90.2446136474609,89.3546295166016,84.9863433837891,85.7616729736328,76.8948211669922,..,..,..,..,..,..,..
"Bahamas, The",BHS,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,Surface area (sq. km),AG.SRF.TOTL.K2,13880,13880,13880,13880,13880,13880,13880,13880,13880,13880,13880,13880,13880,13880,13880,13880,13880,13880,13880,..,..
"Bahamas, The",BHS,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,10.6786875949518,9.85954269322648,8.99909471285283,9.28851905674012,9.42833415605685,10.0017079766577,11.2483316531019,11.3588658867582,12.1213661409842,11.2520687319925,10.7623149327044,13.0110208622256,12.0392571652442,11.6680001636009,11.3149140479319,12.8389516350719,14.0776468374062,14.7386871064872,14.0966050022654,16.1921377441306,..
"Bahamas, The",BHS,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.24025812422249,8.55510641678468,8.55510641678468,..,..
"Bahamas, The",BHS,Time required to start a business (days),IC.REG.DURS,..,..,..,..,..,..,..,30.5,30.5,30.5,23.5,23.5,23.5,23.5,23.5,28.5,21.5,21.5,21.5,11.5,..
"Bahamas, The",BHS,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,Urban population growth (annual %),SP.URB.GROW,1.56858846285265,1.57376810403075,1.70392077485012,1.81194657135532,1.877436055193,1.90126262692759,1.93668906266714,1.95248600890217,1.89777968885375,1.7590214915173,1.56570499124573,1.36032501678208,1.17358350585497,1.05747075461211,1.02584517407748,1.05451414168265,1.09367583515409,1.1194419369475,1.13328829622577,1.12275059345463,1.09684473743657
Bahrain,BHR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,17.583,17.184,16.785,16.3854,15.9858,15.5862,15.1866,14.787,14.6282,14.4694,14.3106,14.1518,13.993,13.868,13.743,13.618,13.493,13.368,13.239,13.11,..
Bahrain,BHR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,0.268763501054214,0.29227169028013,0.264810236570707,0.337284356568349,0.297677228105778,0.290850277264325,0.275737043040234,0.274789045054941,0.299909668641636,0.316230179939426,0.332168625493488,0.29059524041583,0.289107982149189,0.282447212233573,0.314551127455963
Bahrain,BHR,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,6397.8044875,..,..,..,..,5425.6818175,..,..,..,..,4748.40909,..,..,..,..,3877.5,..,..,..
